segments,variable,value
Malaysia1964,R,0.1873273
Malaysia2024,R,0
Malaysia2027,R,0
Malaysia2028,R,0.288066
Malaysia2029,R,0
Malaysia2030,R,0
Malaysia2031,R,0
Malaysia2032,R,0.499066
Malaysia2033,R,0.500066
Malaysia2034,R,0.149066
Malaysia1970,R,0.1983273
Malaysia1971,R,0.4663273
Malaysia1972,R,0.2123273
Malaysia2014,R,0.156295
Malaysia2015,R,0.135295
Malaysia2018,R,0.250295
Malaysia2019,R,0
Malaysia2020,R,0.274295
Malaysia2021,R,0.214066
Malaysia2023,R,0.166295
Malaysia2025,R,0
Malaysia2026,R,0.261066
Malaysia2013,R,0.1669814
Malaysia2016,R,0.149295
Malaysia2017,R,0.1389814
Malaysia1965,R,0.2853273
Malaysia1966,R,0.2623273
Malaysia1967,R,0.2573273
Malaysia1968,R,0.1673273
Malaysia1969,R,0.1723273
Malaysia10212,R,0.4183273
Malaysia10213,R,0.4453273
Malaysia10214,R,0.2533273
Malaysia10215,R,0.2123273
Malaysia10216,R,3.3443273
Malaysia2009,R,0.1752771
Malaysia2011,R,0.2449814
Malaysia1975,R,0.220676
Malaysia1976,R,0.642676
Malaysia1977,R,0.260676
Malaysia1978,R,0.196676
Malaysia1979,R,0.36628
Myanmar1887,R,0.399924
Myanmar1888,R,0.349924
Myanmar1889,R,0.285924
Myanmar1890,R,0.350924
Myanmar1891,R,0.492924
Myanmar1892,R,0.169924
Myanmar1893,R,0.298924
Myanmar1894,R,0.329924
Myanmar1895,R,0.462924
Myanmar1896,R,0.326924
Myanmar1897,R,0.285924
Myanmar1898,R,0.198924
Myanmar1899,R,0.171924
Myanmar1900,R,0.397924
Myanmar1901,R,0.353924
Myanmar10114,R,0.236924
Myanmar10115,R,0.223924
Myanmar10116,R,0.211924
Myanmar1904,R,0.285468
Myanmar1905,R,0.134468
Myanmar1906,R,0.246468
Myanmar1907,R,0.150468
Myanmar10118,R,0.195924
Myanmar10119,R,0.136924
Myanmar10120,R,0.168924
Myanmar1927,R,0.243468
Myanmar1928,R,0.242468
Myanmar1929,R,0.489468
Myanmar1930,R,0.488468
Myanmar1922,R,0.310468
Myanmar1923,R,0.016468
Myanmar1924,R,0.174468
Myanmar1908,R,0.368468
Myanmar1909,R,0.016468
Myanmar10129,R,0.236468
Myanmar1910,R,0.212468
Myanmar1911,R,0.253468
Myanmar1912,R,0.399468
Myanmar1913,R,0.300468
Myanmar1914,R,0.327468
Myanmar1915,R,0.304468
Myanmar1916,R,0
Myanmar1917,R,0.281468
Myanmar1918,R,0.300468
Myanmar1919,R,0.327468
Myanmar1920,R,0.330468
Myanmar1921,R,0.275468
Myanmar1925,R,0.388468
Myanmar1926,R,0.205468
Myanmar1931,R,0.538468
Myanmar1932,R,0.576468
Myanmar1933,R,0.184468
Myanmar1934,R,0.153468
Myanmar1935,R,0.198468
Myanmar10135,R,0.242468
Myanmar1936,R,0.016468
Myanmar1937,R,0.11898
Myanmar1939,R,0.148371
Myanmar1940,R,0.141364
Myanmar1941,R,0.144364
Myanmar10183,R,0.249371
Myanmar10184,R,0.190371
Myanmar10185,R,0.269371
Myanmar10186,R,0.291371
Myanmar10189,R,0.336371
Myanmar10190,R,0.133371
Myanmar10191,R,0.178364
Myanmar10192,R,0.387364
PapuaNewGuinea11758,R,0.0983093
PapuaNewGuinea11807,R,0.1043093
PapuaNewGuinea11806,R,0.2303093
PapuaNewGuinea11808,R,0.1033093
SolomonIslands11812,R,0.1023093
SolomonIslands11821,R,0.2065913
SolomonIslands11825,R,0.2165913
SolomonIslands11827,R,0.2075913
SolomonIslands11829,R,0.2085913
SolomonIslands11830,R,0.2205913
SolomonIslands11831,R,0.1235913
SolomonIslands11835,R,0.2195913
SolomonIslands11859,R,0.1035913
SolomonIslands11860,R,0.1035913
Thailand2100,R,0.3942806
Thailand2085,R,0
Thailand2087,R,0.2762806
Thailand2081,R,0
Thailand2082,R,0
Thailand2083,R,0
Thailand2080,R,0
Thailand2084,R,0
Thailand2088,R,0.2862806
Thailand2089,R,0.3202806
Thailand2090,R,0.2122806
Thailand2091,R,0.2102806
Thailand2079,R,0.11898
Thailand2093,R,0.1642806
Thailand2094,R,0.2042806
Thailand2095,R,0
Thailand2096,R,0.2832806
Thailand2097,R,0.1832806
Thailand2098,R,0.3352806
Thailand2076,R,0.280371
Thailand2078,R,0.4262806
Thailand2077,R,0
Thailand2092,R,0.6692806
Thailand1942,R,0.316364
Thailand2099,R,0.3022806
Thailand10217,R,0.4032806
Thailand10218,R,0.2022806
Thailand2071,R,0.266364
Thailand2072,R,0.334364
Thailand2073,R,0.315364
Thailand2074,R,0.433371
Thailand2070,R,0.489364
Thailand1943,R,0.326364
Thailand2065,R,0.378364
Thailand2066,R,0.312364
Thailand2067,R,0.149364
Thailand2068,R,0.298364
Thailand2069,R,0.417364
Thailand10198,R,0.3012123
Thailand2063,R,0.7372123
Thailand2064,R,0.6212123
Thailand10205,R,0.407364
Thailand2061,R,0.3892123
Thailand2062,R,0.4092123
Thailand10195,R,0.5482123
Thailand10196,R,0.5202123
Thailand10197,R,0.3042123
Thailand1948,R,0.165769
Thailand2048,R,0.370769
Thailand2051,R,0.423769
Thailand2052,R,0.474769
Thailand2053,R,0.458769
Thailand1950,R,0.364769
VietNam2116,R,0
Kiribati12003,R,0.216940084
Kiribati12004,R,0.310940084
Kiribati12005,R,0.226940084
Kiribati12006,R,0.367940084
Kiribati12007,R,0.366940084
Kiribati12008,R,0.367940084
Kiribati12009,R,0.367940084
Kiribati12010,R,3.367940084
Kiribati12011,R,0.456940084
Kiribati12012,R,3.322940084
Kiribati12013,R,3.317940084
Kiribati12014,R,0.310940084
Kiribati12019,R,0.309940084
Kiribati12020,R,0.313940084
Kiribati12021,R,0.226940084
Kiribati12022,R,0.207940084
Kiribati12025,R,0.205940084
Kiribati12026,R,0.206940084
Kiribati12029,R,0.273940084
Kiribati12030,R,3.314940084
Kiribati12031,R,0.205940084
Malaysia1980,R,0.35728
Malaysia1981,R,0.32128
Malaysia1982,R,0.28628
Malaysia1983,R,0.49928
Malaysia1988,R,0.38928
Malaysia1989,R,0.66428
Malaysia1990,R,0.74528
Malaysia1991,R,0.59128
Malaysia1992,R,0.58428
Malaysia1993,R,0.51828
Malaysia1994,R,0.3718422
Malaysia1995,R,0.5438422
Malaysia1996,R,0.4958422
Malaysia1997,R,0.3418422
Malaysia1998,R,0.3998761
Malaysia1999,R,0.5258761
Malaysia2000,R,0.513598
Malaysia2001,R,0.245598
Malaysia2002,R,0.337598
Malaysia2003,R,0.169598
Malaysia2004,R,0.188598
Malaysia2005,R,0.378598
Malaysia2006,R,0.3550613
Malaysia2007,R,0.1380613
Malaysia1984,R,0.16028
Malaysia1985,R,0.23128
Malaysia1986,R,0.42528
Malaysia1987,R,0.34528
MarshallIslands11864,R,0.2312957
MarshallIslands11865,R,0.2072957
MarshallIslands11869,R,0.2086447
MarshallIslands11870,R,0.2086447
MarshallIslands11871,R,0.2096447
MarshallIslands11872,R,0.2086447
MarshallIslands11873,R,0.2086447
MarshallIslands11874,R,0.2086447
MarshallIslands11875,R,0.2086447
MarshallIslands11877,R,0.2086447
MarshallIslands11878,R,0.2096447
MarshallIslands11879,R,0.2086447
MarshallIslands11880,R,0.2086447
MarshallIslands11881,R,0.2166447
MarshallIslands11883,R,0.2096447
MarshallIslands11885,R,0.4056447
MarshallIslands11886,R,0.2206447
MarshallIslands11887,R,0.2216447
MarshallIslands11888,R,0.2136447
MarshallIslands11889,R,0.2216447
MarshallIslands11890,R,0.1106447
MarshallIslands11891,R,0.2696447
MarshallIslands11892,R,0.2496447
MarshallIslands11893,R,0.2316447
MarshallIslands11894,R,0.3366447
MarshallIslands11907,R,0.20935861
MarshallIslands11911,R,0.2086447
MarshallIslands11922,R,0.2096447
MarshallIslands11923,R,0.1136447
MarshallIslands11924,R,0.2356447
MarshallIslands11925,R,0.2096447
MarshallIslands11926,R,0.2116447
MarshallIslands11927,R,0.3296447
MarshallIslands11884,R,0.2086447
MarshallIslands11897,R,0.2086447
MarshallIslands11898,R,0.2096447
MarshallIslands11899,R,0.3126447
MarshallIslands11900,R,0.2086447
MarshallIslands11901,R,0.0016447
MarshallIslands11902,R,0.3126447
MarshallIslands11903,R,3.3136447
MarshallIslands11904,R,0.3136447
MarshallIslands11905,R,0.3126447
MarshallIslands11906,R,3.3266447
MarshallIslands11908,R,3.3136447
MarshallIslands11909,R,0.4296447
MarshallIslands11910,R,0.3136447
MarshallIslands11912,R,0.2086447
MarshallIslands11913,R,0.2086447
MarshallIslands11914,R,0.3126447
MarshallIslands11915,R,0.3266447
MarshallIslands11916,R,0.4656447
MarshallIslands11918,R,0.3136447
MarshallIslands11919,R,3.3136447
MarshallIslands11920,R,3.3136447
MarshallIslands11921,R,0.3266447
MarshallIslands11928,R,0.3216447
MarshallIslands11929,R,3.3516447
MarshallIslands11930,R,0.3157271
MarshallIslands11936,R,0.3157271
MarshallIslands11939,R,0.2987271
MarshallIslands11940,R,0.6047271
MarshallIslands11941,R,0.3147271
MarshallIslands11942,R,0.3197271
MarshallIslands11943,R,0.2137271
MarshallIslands11944,R,0.3877271
MarshallIslands11945,R,0.2557271
MarshallIslands11946,R,0.4357271
MarshallIslands11947,R,0.3497271
MarshallIslands11948,R,0.3507271
MarshallIslands11949,R,0.3307271
MarshallIslands11950,R,0.3437271
MarshallIslands11951,R,0.3447271
MarshallIslands11952,R,0.3947271
MarshallIslands11953,R,0.3587271
MarshallIslands11954,R,0.3597271
MarshallIslands11955,R,0.3587271
MarshallIslands11956,R,0.3587271
MarshallIslands11957,R,0.3597271
MarshallIslands11958,R,0.3447271
MarshallIslands11959,R,0.3247271
MarshallIslands11960,R,0.3157271
MarshallIslands11931,R,0.3706447
MarshallIslands11932,R,0.3606447
MarshallIslands11933,R,0.2096447
MarshallIslands11934,R,0.3136447
MarshallIslands11935,R,0.2117263
MarshallIslands11937,R,0.3436447
MarshallIslands11938,R,0.2336447
MarshallIslands11961,R,0.3157263
MarshallIslands11963,R,0.3157263
MarshallIslands11964,R,0.4087263
MarshallIslands11966,R,0.3157263
MarshallIslands11967,R,0.4057263
MarshallIslands11968,R,0.3247263
MarshallIslands11969,R,0.3167263
MarshallIslands11970,R,0.3157263
MicronesiaFedStates3292,R,0.34543581
MicronesiaFedStates3293,R,3.34643581
MicronesiaFedStates3294,R,0
MicronesiaFedStates3295,R,3.34943581
MicronesiaFedStates3296,R,0
MicronesiaFedStates3297,R,3.33443581
MicronesiaFedStates3298,R,3.32943581
MicronesiaFedStates3299,R,0
MicronesiaFedStates3300,R,0.32443581
MicronesiaFedStates3301,R,0.31743581
MicronesiaFedStates3302,R,3.31343581
MicronesiaFedStates3303,R,0.31143581
MicronesiaFedStates3304,R,3.31043581
MicronesiaFedStates3305,R,3.31043581
MicronesiaFedStates3306,R,0.31143581
MicronesiaFedStates3307,R,0.31143581
MicronesiaFedStates3308,R,0.31143581
MicronesiaFedStates3309,R,0.20743581
MicronesiaFedStates3310,R,0.31143581
MicronesiaFedStates3311,R,0.31143581
MicronesiaFedStates3312,R,0
MicronesiaFedStates3313,R,0.20743581
MicronesiaFedStates3314,R,0.31143581
MicronesiaFedStates3315,R,0.31243581
MicronesiaFedStates3316,R,0.21043581
MicronesiaFedStates3317,R,0.31743581
MicronesiaFedStates3318,R,0.22143581
MicronesiaFedStates3319,R,0.33043581
MicronesiaFedStates3320,R,0.33043581
MicronesiaFedStates3321,R,0.21743581
MicronesiaFedStates3322,R,0.33643581
MicronesiaFedStates3323,R,0.22243581
MicronesiaFedStates3324,R,0.33643581
MicronesiaFedStates3325,R,0.23343581
MicronesiaFedStates3326,R,0.22743581
MicronesiaFedStates3327,R,0.22343581
MicronesiaFedStates3328,R,0.31643581
MicronesiaFedStates3329,R,4.3581e-4
MicronesiaFedStates11762,R,0.31043581
MicronesiaFedStates11763,R,0.31043581
MicronesiaFedStates11764,R,0.31143581
MicronesiaFedStates11765,R,0.31043581
MicronesiaFedStates11766,R,0.20743581
MicronesiaFedStates11767,R,0.20743581
MicronesiaFedStates11768,R,4.3581e-4
MicronesiaFedStates11769,R,4.3581e-4
MicronesiaFedStates11770,R,4.3581e-4
MicronesiaFedStates11771,R,4.3581e-4
MicronesiaFedStates11772,R,4.3581e-4
MicronesiaFedStates11773,R,4.3581e-4
MicronesiaFedStates11774,R,0.21343581
MicronesiaFedStates11775,R,0.22343581
MicronesiaFedStates11776,R,4.3581e-4
MicronesiaFedStates11777,R,0.31043581
MicronesiaFedStates11778,R,0.20743581
MicronesiaFedStates11779,R,0.31143581
MicronesiaFedStates11780,R,0.31043581
MicronesiaFedStates11781,R,0.31043581
MicronesiaFedStates11782,R,0.31643581
MicronesiaFedStates11783,R,0.33843581
MicronesiaFedStates11784,R,3.32443581
MicronesiaFedStates11785,R,0.31443581
MicronesiaFedStates11786,R,0.21243581
MicronesiaFedStates11787,R,3.33243581
MicronesiaFedStates11788,R,0.32843581
MicronesiaFedStates11789,R,0.32443581
MicronesiaFedStates11790,R,0.32243581
MicronesiaFedStates11791,R,3.32143581
MicronesiaFedStates11792,R,3.32543581
MicronesiaFedStates11794,R,3.42143581
MicronesiaFedStates11795,R,3.34043581
MicronesiaFedStates11796,R,3.36843581
MicronesiaFedStates11797,R,0
MicronesiaFedStates11798,R,0
MicronesiaFedStates11799,R,0.37243581
MicronesiaFedStates11800,R,0.37243581
MicronesiaFedStates11801,R,3.37343581
MicronesiaFedStates11802,R,3.37243581
MicronesiaFedStates11803,R,3.37243581
MicronesiaFedStates11804,R,0.37343581
MicronesiaFedStates11805,R,3.37743581
MicronesiaFedStates11844,R,3.31143581
MicronesiaFedStates11845,R,3.31143581
MicronesiaFedStates11846,R,3.31143581
MicronesiaFedStates11847,R,3.31143581
MicronesiaFedStates11848,R,3.31143581
MicronesiaFedStates11849,R,0
MicronesiaFedStates11850,R,3.31143581
MicronesiaFedStates11851,R,0.31143581
MicronesiaFedStates11852,R,3.31143581
MicronesiaFedStates11853,R,3.31243581
MicronesiaFedStates11854,R,0
MicronesiaFedStates11855,R,3.31243581
MicronesiaFedStates11856,R,3.31143581
MicronesiaFedStates11857,R,3.31243581
MicronesiaFedStates11858,R,0.31443581
Nauru11917,R,0.20517187
PapuaNewGuinea11514,R,0.108805
PapuaNewGuinea11515,R,0.215805
PapuaNewGuinea11518,R,0.227805
PapuaNewGuinea11519,R,3.366805
PapuaNewGuinea11710,R,0.207805
PapuaNewGuinea11523,R,3.315805
PapuaNewGuinea11527,R,0.210805
PapuaNewGuinea11712,R,0.206805
PapuaNewGuinea11728,R,0.2073093
PapuaNewGuinea11732,R,0.3133093
PapuaNewGuinea11729,R,0.3093093
PapuaNewGuinea11730,R,0.3133093
PapuaNewGuinea11731,R,0.3073093
PapuaNewGuinea11726,R,0.2043093
PapuaNewGuinea11727,R,0.3063093
PapuaNewGuinea11532,R,0.2363093
PapuaNewGuinea11533,R,0.4673093
PapuaNewGuinea11714,R,0.314805
PapuaNewGuinea11547,R,0.311428
PapuaNewGuinea11548,R,3.492428
PapuaNewGuinea11550,R,0.380428
PapuaNewGuinea11554,R,3.313428
PapuaNewGuinea11555,R,3.298428
PapuaNewGuinea11556,R,0.197428
PapuaNewGuinea11557,R,0.197428
PapuaNewGuinea11559,R,0.329428
PapuaNewGuinea11560,R,0.328428
PapuaNewGuinea11546,R,0.3203093
PapuaNewGuinea11549,R,0.2323093
PapuaNewGuinea11561,R,0.341428
PapuaNewGuinea11535,R,0.3623093
PapuaNewGuinea11536,R,0.3313093
PapuaNewGuinea11537,R,0.2343093
PapuaNewGuinea11539,R,0.1073093
PapuaNewGuinea11540,R,0.1083093
PapuaNewGuinea11541,R,0.2323093
PapuaNewGuinea11542,R,0.4043093
PapuaNewGuinea11543,R,3.3503093
PapuaNewGuinea11544,R,0.3303093
PapuaNewGuinea11545,R,0.3113093
PapuaNewGuinea11747,R,0.2033093
PapuaNewGuinea11748,R,0.2013093
PapuaNewGuinea11752,R,0.2023093
PapuaNewGuinea11757,R,0.3063093
PapuaNewGuinea11734,R,0.2013093
PapuaNewGuinea11737,R,0.3053093
PapuaNewGuinea11738,R,0.2053093
PapuaNewGuinea11739,R,0.2053093
PapuaNewGuinea11745,R,0.2013093
PapuaNewGuinea11746,R,0.2023093
PapuaNewGuinea11749,R,3.3063093
PapuaNewGuinea11754,R,3.3063093
PapuaNewGuinea11755,R,3.3103093
PapuaNewGuinea11558,R,3.328428
PapuaNewGuinea11702,R,0.370428
PapuaNewGuinea11703,R,0.270428
Singapore10243,R,3.50912
Singapore10244,R,0.4568761
Singapore10245,R,0.144598
SolomonIslands11843,R,0.1075913
SolomonIslands11862,R,0.1165909
SolomonIslands11863,R,0.2225909
Thailand2040,R,0
Thailand2041,R,0
Thailand2042,R,0
Thailand2043,R,0.149066
Thailand2045,R,0.144066
Thailand2046,R,0.142066
Thailand2047,R,0.140769
Thailand2038,R,0
Thailand2049,R,0.293769
Thailand2055,R,0.289769
Thailand2056,R,0.197769
Thailand2057,R,0.386769
Thailand2058,R,0.335769
Thailand2059,R,0.282769
Thailand2060,R,0.292769
Thailand2075,R,0.441371
VietNam2242,R,0
VietNam2243,R,0
VietNam2244,R,0.580885
VietNam2245,R,3.816885
VietNam2246,R,0
VietNam2247,R,0
VietNam2248,R,0.647885
VietNam10231,R,0.422885
VietNam10232,R,0.250885
VietNam10233,R,0.328885
VietNam2241,R,0
VietNam2238,R,0
VietNam2239,R,0
VietNam2229,R,0.534503
VietNam2230,R,0.425503
VietNam2231,R,0.377503
VietNam2232,R,0.541503
VietNam2233,R,0.455503
VietNam2234,R,0.405503
VietNam2235,R,0.333503
VietNam2236,R,0.598503
VietNam2237,R,0.151885
VietNam2227,R,0.373503
VietNam2228,R,0.495503
VietNam2222,R,0.399503
VietNam2223,R,0.288503
VietNam2225,R,0.382503
VietNam2226,R,0.415503
VietNam2194,R,0.1889525
VietNam2195,R,0.3259525
VietNam2197,R,0.1829525
VietNam2199,R,0.3429525
VietNam2192,R,0.492171
VietNam2193,R,0.395171
VietNam2196,R,0.384171
VietNam2177,R,0.264171
VietNam2178,R,0.245171
VietNam2179,R,0.358171
VietNam2180,R,0.283171
VietNam2181,R,0.400171
VietNam2182,R,0.269171
VietNam2183,R,0.402171
VietNam2188,R,0.326171
VietNam2165,R,0.209171
VietNam2167,R,0.336171
VietNam2168,R,0.316171
VietNam2169,R,0.317171
VietNam2170,R,0.337171
VietNam2171,R,0.354171
VietNam2172,R,0.388171
VietNam2173,R,0.439171
VietNam2174,R,0.104171
VietNam2175,R,0.473171
VietNam2176,R,0.510171
VietNam2163,R,0.3144805
VietNam2164,R,0.4094805
VietNam2166,R,3.442171
VietNam2158,R,0.5774805
VietNam2159,R,0.4634805
VietNam2160,R,0.1644805
VietNam2161,R,3.4374805
VietNam2162,R,0.3004805
VietNam2149,R,0
VietNam2150,R,0.8464805
VietNam2151,R,0
VietNam2152,R,0
VietNam2153,R,0.7754805
VietNam2154,R,0.2514805
VietNam2146,R,1.0154805
VietNam10263,R,0
VietNam10264,R,0
VietNam10265,R,0
VietNam10266,R,0.7064805
VietNam10267,R,0
VietNam10268,R,0.7244805
VietNam10269,R,0
VietNam2145,R,0
VietNam2147,R,0
VietNam2148,R,0
VietNam2155,R,0
VietNam2156,R,0
VietNam2157,R,0.2064805
VietNam2142,R,0
VietNam2143,R,0
VietNam2144,R,0.0074805
VietNam10226,R,0.0074805
VietNam2117,R,0
VietNam2118,R,0
VietNam2119,R,0
VietNam2120,R,0
VietNam2121,R,0
VietNam2140,R,0
VietNam2141,R,0
VietNam2131,R,0
VietNam2132,R,0
VietNam2133,R,0
VietNam2130,R,0
VietNam2134,R,0
VietNam2139,R,0
VietNam2135,R,0
VietNam2136,R,1.2004805
VietNam2137,R,0
VietNam2138,R,0
VietNam2129,R,0
VietNam2122,R,0
VietNam2123,R,0.6274805
VietNam2124,R,0
VietNam2125,R,0
VietNam2126,R,0.0074805
VietNam2127,R,0
VietNam2128,R,0
VietNam2218,R,0.3259525
VietNam2219,R,3.4719525
VietNam2220,R,0.716503
VietNam2221,R,3.413503
VietNam2211,R,0.4149525
VietNam2214,R,0
VietNam2215,R,0.6479525
VietNam2216,R,0.6009525
VietNam2217,R,0.5329525
VietNam2206,R,3.3319525
VietNam2207,R,3.3519525
VietNam2208,R,3.3379525
VietNam2209,R,0.7519525
VietNam2210,R,3.3559525
VietNam2212,R,0.8559525
VietNam2213,R,0.3699525
VietNam2184,R,0.638171
VietNam2185,R,0.532171
VietNam2186,R,0
VietNam2187,R,0.244171
VietNam2189,R,0.362171
VietNam2190,R,0.360171
VietNam2191,R,3.352171
VietNam2249,R,0.422885
VietNam2250,R,0.657885
VietNam2251,R,0.422885
VietNam2252,R,0.657885
VietNam2253,R,0.658885
VietNam2254,R,0.734885
VietNam2255,R,0
VietNam2256,R,0
VietNam2257,R,0.491885
VietNam2258,R,0.491885
VietNam2259,R,3.453885
VietNam2260,R,0.680885
VietNam2261,R,3.649885
VietNam2262,R,0.345885
VietNam2198,R,0.3659525
VietNam2200,R,0.4359525
VietNam2201,R,0.4699525
VietNam2202,R,0.4179525
VietNam2203,R,3.5539525
VietNam2204,R,0.2149525
VietNam2205,R,0
Benin1138,R,3.5383481
Benin1139,R,3.3863481
Benin1133,R,0.4883481
Benin1134,R,0.4533481
Benin1135,R,0.3493481
Benin1136,R,0.3423481
Cameroon1187,R,0.0083481
Cameroon1188,R,0.0083481
Cameroon1189,R,0.0083481
Cameroon1190,R,0
Cameroon1191,R,0
Cameroon1192,R,0
Cameroon1193,R,0.4593481
Cameroon1194,R,0.0083481
Cameroon1195,R,0
Cameroon1196,R,0.2583481
Cameroon1197,R,0.3393481
Comoros9409,R,3.3094114
Comoros9417,R,0.3234114
Comoros9418,R,3.3124114
Congo1205,R,0.0083481
CotedIvoire1077,R,3.335549
CotedIvoire1078,R,3.332549
CotedIvoire1104,R,3.420549
CotedIvoire1105,R,0.392549
CotedIvoire1107,R,0.321549
CotedIvoire1080,R,0.341549
CotedIvoire1081,R,0.344549
CotedIvoire1082,R,3.349549
CotedIvoire1083,R,1.223549
CotedIvoire1084,R,0.78854900000000006
CotedIvoire1085,R,0.804549
CotedIvoire1086,R,3.405549
CotedIvoire1087,R,3.330549
CotedIvoire1089,R,3.397549
CotedIvoire1090,R,3.331549
CotedIvoire1091,R,0.376549
CotedIvoire1079,R,0.322549
CotedIvoire1088,R,3.323549
CotedIvoire1092,R,3.316549
CotedIvoire1093,R,3.305549
CotedIvoire1094,R,3.346549
CotedIvoire1095,R,3.381549
CotedIvoire1096,R,3.382549
CotedIvoire1097,R,0.549549
CotedIvoire1098,R,0.677549
CotedIvoire1099,R,4.227549
CotedIvoire1100,R,3.471549
CotedIvoire1101,R,3.328549
CotedIvoire1102,R,3.306549
CotedIvoire1103,R,3.362549
EquatorialGuinea9213,R,3.3203481
EquatorialGuinea9214,R,0.3173481
EquatorialGuinea9215,R,0.3243481
EquatorialGuinea1198,R,3.3233481
EquatorialGuinea1199,R,3.3443481
France9426,R,3.3304114
FrenchPolynesia5539,R,3.31311536
FrenchPolynesia5549,R,3.32611536
FrenchPolynesia5551,R,0.32611536
FrenchPolynesia5552,R,3.32911536
FrenchPolynesia5567,R,0.31311536
FrenchPolynesia5630,R,3.32011536
FrenchPolynesia5633,R,3.33011536
FrenchPolynesia5634,R,3.33011536
FrenchPolynesia5635,R,0.40211536
FrenchPolynesia5637,R,3.31411536
FrenchPolynesia5638,R,0.31511536
FrenchPolynesia5639,R,3.31511536
FrenchPolynesia5640,R,0.31311536
FrenchPolynesia5641,R,3.31211536
FrenchPolynesia5642,R,3.31311536
FrenchPolynesia5607,R,0.36811536
FrenchPolynesia5608,R,0.36811536
FrenchPolynesia5609,R,0
FrenchPolynesia5610,R,0.36711536
